x,y
-1.544194801407010598e+00,1.175986120697410486e+00
-1.617652989023762977e+00,2.931466914372959920e-01
-1.627896919555606781e+00,2.501209140704102052e-01
-1.672981503223224697e+00,8.128548105830379900e-01
-1.708749537863201384e+00,7.743069108457018013e-01
-1.672408538775844500e+00,8.117453781043462158e-01
-1.660278163659935080e+00,8.046747944640375572e-01
-1.690771625754578178e+00,7.557746373611655688e-01
-1.718462104416381475e+00,7.648850590413085460e-01
-1.182535141573474613e+00,2.417843675320207053e-01
-1.173809355386291609e+00,2.074504090983805282e-01
-1.570354101948225445e+00,1.916038851590483039e-01
-1.550030014809830492e+00,1.471600519418804764e-01
-1.180966545281724622e+00,1.759375815156999368e-01
-1.499811773601095855e+00,7.810541544363682753e-01
-1.546304084578699722e+00,7.532222623066976430e-01
-1.183481242047094373e+00,2.213326467940867903e-01
-1.592196876108033621e+00,2.101069636459375056e-01
-1.558474299777676597e+00,1.632389523471242110e-01
-1.562293802534131748e+00,1.213555651560727366e-01
-1.478652677902414947e+00,7.632053278049304446e-01
-1.515719092101110332e+00,7.314947217225498122e-01
-1.465594171081856745e+00,7.623237906834668953e-01
-1.489099678857131570e+00,7.245123921924361277e-01
-1.189018504627954442e+00,1.893435672699552152e-01
-1.485206734550582830e+00,7.187912610539055613e-01
-1.499520750160062477e+00,6.955907635821958479e-01
-1.589584683340858673e+00,1.822652209887768715e-01
-1.562999861704943205e+00,1.370855581967267978e-01
-1.580074754717479824e+00,9.619040691873842475e-02
-1.459896573093768968e+00,7.427960913736122439e-01
-1.459846421486509671e+00,7.796623185541116108e-01
-1.517622396285113417e+00,7.088350319738609961e-01
-1.567808419528132324e+00,1.394731610700308544e-01
-1.589138776718007851e+00,1.243940937715031364e-01
-1.484039770081978515e+00,7.096836605581802182e-01
-1.666056074920478025e+00,7.424507786375971197e-01
-1.695550459160880319e+00,7.016650058530193856e-01
-1.590074284314824338e+00,1.118021135521996140e-01
-1.689066559760123543e+00,6.588042389778809849e-01
-1.732436095646003427e+00,6.228531372115345688e-01
-1.673989661632202974e+00,6.724393541476423319e-01
-1.681128722170074141e+00,6.234221346223151050e-01
-1.189213933281469071e+00,2.339107755991643722e-01
-1.584215935543111131e+00,2.241873008562499936e-01
-1.714755932627472390e+00,5.762752352176743198e-01
-1.682410961784061021e+00,6.023803983746900403e-01
-1.687624151499034886e+00,5.906510636092604516e-01
-1.188520744892118230e+00,1.795062441578157975e-01
-1.671828347059849174e+00,6.423947452397830160e-01
-1.464964495443625392e+00,7.891610363844748788e-01
-1.702514786996569329e+00,5.750239836005279770e-01
-1.658797785733372221e+00,6.000717551130086980e-01
-1.498523801665185173e+00,3.777930314681063328e-02
-1.462998141144722597e+00,-2.368969196733128335e-03
-1.454411482995785265e+00,-4.138070823046291480e-02
-1.712358644400072460e+00,5.548222249396392858e-01
-1.686192881522137199e+00,5.670932219574152944e-01
-1.706489129962954987e+00,5.235644469945156532e-01
-1.676532169553165641e+00,5.549738723383266237e-01
-1.161272029403428441e+00,2.505816984935197445e-01
-1.489247247321239254e+00,7.622805014909173060e-01
-1.540798915642642486e+00,6.869554744136986413e-01
-1.717645285628344620e+00,5.281134863043320804e-01
-1.735716784784342659e+00,4.879509675441950356e-01
-1.520153066066955105e+00,6.792345167155584562e-01
-1.547084931475337877e+00,6.419914758480083083e-01
-1.563184831689665932e+00,7.435146246608783649e-01
-1.556062100952253502e+00,6.895468168624445671e-01
-1.581405337582851400e+00,6.505822689922584612e-01
-1.475844159219045881e+00,2.144467583000002342e-02
-1.451889995944573020e+00,-1.787465730813463105e-02
-1.482322027249934449e+00,-1.782428081442115342e-01
-1.454251062456603405e+00,-2.146017974247091398e-01
-1.573695780697421220e+00,7.352894328482890707e-01
-1.566304447829501845e+00,6.811418264648982923e-01
-1.597038065971386978e+00,6.440135291216592117e-01
-1.589466058853558739e+00,6.650765509648837170e-01
-1.564017742371010655e+00,6.987257717592497697e-01
-1.690325755524096030e+00,4.903048099321054010e-01
-1.543411804678325616e+00,7.174148561638962196e-01
-1.683524217420526714e+00,5.233691333184172789e-01
-1.161688901634939652e+00,2.626020934261036888e-01
-1.160456302455569633e+00,2.298479837417876648e-01
-1.493785216651577930e+00,6.865434451739717003e-01
-1.533740017313427684e+00,6.556412906652321348e-01
-1.423749421545722926e+00,7.473966239306397696e-01
-1.439693342057988712e+00,7.071767757157122469e-01
-1.486324166301530525e+00,6.812234886459143102e-01
-1.682690878055974171e+00,5.124765467420629994e-01
-1.410346866997142179e+00,7.765447577659733147e-01
-1.415594601920669993e+00,7.305758661509601515e-01
-1.409804966068043619e+00,7.352210985777234420e-01
-1.387064816446482496e+00,7.854216302154690688e-01
-1.404931897705427479e+00,7.466238935311200198e-01
-1.456634171732189786e+00,7.248074268067064008e-01
-1.659581705551042896e+00,5.646216752473284251e-01
-1.435351700174991363e+00,7.114558951148111099e-01
-1.629088701186860888e+00,5.517880952725391364e-01
-1.656623763808795280e+00,5.122046395087962445e-01
-1.400563030369398554e+00,8.081535408147273447e-01
-1.600601972796285910e+00,5.577620482725736961e-01
-1.628345009493049389e+00,5.188193334120763112e-01
-1.504850171580681462e+00,-1.835267266802658170e-01
-1.391450974466873047e+00,8.138846040806010373e-01
-1.594212957371531569e+00,5.668766647582466067e-01
-1.172498517153405917e+00,2.736114363239826597e-01
-1.385453434534432704e+00,7.922970659461253673e-01
-1.642650174640301275e+00,5.167053450541719828e-01
-1.622674548365636404e+00,5.703747965202954351e-01
-1.608782979027532978e+00,5.176074958851057950e-01
-1.657556267591483667e+00,4.848053353462683512e-01
-1.611028478311454570e+00,5.039157863418346484e-01
-1.380493819051042514e+00,7.623423671443884109e-01
-1.198367561301967754e+00,2.771556150251178741e-01
-1.622972729769444289e+00,5.092744192184782692e-01
-1.114378422141922842e+00,2.496490352082508801e-01
-1.629581869832716245e+00,4.699775117815533920e-01
-1.636541374831338436e+00,4.526987662989731542e-01
